bhk_count,area_sqft,log_area,floor_number,total_floors,floor_ratio,is_ground_floor,is_top_floor,furnishing_encoded,transaction_encoded,is_owner_listing,price_inr,log_price,price_per_sqft,price_cr,price_to_locality_median_ratio,locality_mean_price_sqft,locality_median_price_sqft,locality_listing_count,locality_price_rank,dist_nearest_metro_km,dist_nearest_hospital_km,dist_nearest_school_km,dist_nearest_mall_km,dist_nearest_it_hub_km,dist_nearest_airport_km,metro_count_2km,hospital_count_3km,school_count_2km,metro_accessibility_score,livability_index,score_healthcare,score_education,score_metro,score_commercial,score_employment,builder_reputation_score,builder_listing_count,builder_avg_price_sqft,builder_price_premium_pct,infrastructure_impact_score,impact_metro_extension,impact_highway,impact_it_sez,impact_urban_development,city,locality,property_type_clean,builder_tier,livability_band,appreciation_potential_band,area_bin,type_apartment,type_builder_floor,type_penthouse,type_studio,type_villa
3,1423.0,7.261225091971921,5.0,20.0,0.25,0,0,0,1,0,14484000.0,16.48855521890937,10178.5,1.448,1.001,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.89,41,10665.515724471146,4.86,9.86,6.96,26.79,7.98,0.37,Gurgaon,Sector 15,apartment,Tier 1,Poor,Low,Large,1,0,0,0,0
2,904.0,6.807934943699926,0.0,,,1,0,0,0,0,12881000.0,16.371263993011947,14248.89,1.288,1.096,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.24,36,11000.572715809956,-15.4,52.05,90.0,10.82,64.6,11.17,Gurgaon,MG Road,villa,Tier 1,Poor,Medium,Standard,0,0,0,0,1
3,1602.0,7.3796321526095525,0.0,,,1,0,0,1,0,13641000.0,16.428590594783664,8514.98,1.364,0.862,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.89,41,10665.515724471146,7.93,4.12,3.96,7.74,4.41,0.4,Gurgaon,Sector 57,apartment,Tier 1,Poor,Low,Large,1,0,0,0,0
3,1587.0,7.370230641807081,7.0,12.0,0.5833333333333334,0,0,2,0,0,14420000.0,16.484126759169204,9086.33,1.442,0.919,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.27,47,10937.253284940389,10.68,6.43,6.41,11.42,7.13,0.62,Gurgaon,Sector 57,studio,Tier 2,Poor,Low,Large,0,0,0,1,0
4,2232.0,7.711101251840158,10.0,14.0,0.7142857142857143,0,0,2,1,0,22084000.0,16.910363967667724,9894.27,2.208,1.019,9575.35052908125,9705.902899056933,37,0.374,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.99,37,10965.891705343245,12.98,23.74,60.8,1.99,6.04,2.78,Gurgaon,Nirvana Country,apartment,Tier 2,Poor,Low,XLarge,1,0,0,0,0
2,1167.0,7.0630481633881725,1.0,10.0,0.1,0,0,2,1,0,10367000.0,16.154138338765165,8883.46,1.037,1.042,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.52,47,10937.253284940389,28.25,13.46,35.2,1.45,2.14,1.58,Gurgaon,Ardee City,studio,Tier 2,Poor,Low,Standard,0,0,0,1,0
2,924.0,6.829793737512425,10.0,14.0,0.7142857142857143,0,0,1,0,0,9330000.0,16.048745680004657,10097.4,0.933,1.179,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.42,55,10810.06286830001,26.24,42.27,48.0,52.06,19.28,51.2,Gurgaon,South City,studio,Tier 2,Poor,Medium,Standard,0,0,0,1,0
2,1119.0,7.02108396428914,7.0,12.0,0.5833333333333334,0,0,1,0,0,9998000.0,16.11789573097565,8934.76,1.0,1.129,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.25,40,11155.323746176988,40.93,37.2,22.94,70.0,19.19,51.89,Gurgaon,Palam Vihar,apartment,Tier 2,Poor,Medium,Standard,1,0,0,0,0
5,2391.0,7.779885115070522,10.0,14.0,0.7142857142857143,0,0,1,1,0,48067000.0,17.688106449740022,20103.3,4.807,1.207,17055.57986586986,16661.004431314625,27,0.912,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.17,35,11530.874778105072,-30.79,23.71,48.0,10.13,10.05,11.86,Gurgaon,DLF Phase 5,apartment,Tier 1,Poor,Low,XLarge,1,0,0,0,0
4,2315.0,7.7475968386928855,7.0,12.0,0.5833333333333334,0,0,2,0,0,32979000.0,17.311381583551437,14245.79,3.298,1.096,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.74,37,10965.891705343245,-15.67,45.15,54.89,67.13,47.99,2.56,Gurgaon,MG Road,apartment,Tier 2,Poor,Medium,XLarge,1,0,0,0,0
3,1719.0,7.450079569807499,3.0,15.0,0.2,0,0,0,1,0,19681000.0,16.795164312116,11449.1,1.968,0.974,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.29,43,11223.359681792177,-4.48,40.12,8.36,66.52,49.97,57.0,Gurgaon,Sector 48,apartment,Tier 2,Poor,Medium,Large,1,0,0,0,0
4,2124.0,7.661527081358517,2.0,8.0,0.25,0,0,2,1,0,32031000.0,17.282214773048306,15080.51,3.203,0.905,17055.57986586986,16661.004431314625,27,0.912,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.74,37,10965.891705343245,-34.18,47.73,54.22,17.06,60.39,51.2,Gurgaon,DLF Phase 5,builder_floor,Tier 2,Poor,Medium,XLarge,0,1,0,0,0
3,1670.0,7.421177528595393,0.0,,,1,0,1,0,0,15946000.0,16.58471863475623,9548.5,1.595,1.115,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.39,41,10665.515724471146,24.56,35.59,42.79,41.59,48.92,0.33,Gurgaon,South City,apartment,Tier 1,Poor,Medium,Large,1,0,0,0,0
3,1491.0,7.307872780763706,7.0,12.0,0.5833333333333334,0,0,1,0,0,12832000.0,16.367452687018606,8606.3,1.283,1.087,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.67,35,11530.874778105072,45.68,18.02,35.72,10.1,5.9,10.11,Gurgaon,Palam Vihar,apartment,Tier 1,Poor,Low,Large,1,0,0,0,0
1,521.0,6.257667587882639,7.0,12.0,0.5833333333333334,0,0,0,1,0,3385000.0,15.034864759749444,6497.12,0.338,0.894,7362.847680726007,7267.158671586716,29,0.03,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.39,41,10665.515724471146,46.76,5.86,6.72,5.52,8.61,1.25,Gurgaon,New Gurgaon Sector 82,apartment,Tier 1,Poor,Low,Compact,1,0,0,0,0
3,1720.0,7.450660796211539,1.0,10.0,0.1,0,0,0,1,0,14267000.0,16.47345980618877,8294.77,1.427,0.969,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79,43,11223.359681792177,31.07,54.86,68.24,22.93,64.59,51.2,Gurgaon,South City,penthouse,Tier 2,Poor,Medium,Large,0,0,1,0,0
2,1038.0,6.946013991099227,7.0,12.0,0.5833333333333334,0,0,1,1,0,15985000.0,16.587161403034727,15399.81,1.598,1.184,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.02,47,10937.253284940389,-15.89,38.37,26.2,70.0,19.84,51.2,Gurgaon,MG Road,apartment,Tier 2,Poor,Medium,Standard,1,0,0,0,0
4,2015.0,7.60887062919126,,,,0,1,2,1,1,22719000.0,16.93871218078009,11274.94,2.272,0.976,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.15,46,11646.705001117241,0.77,58.05,74.8,70.78,70.0,1.05,Gurgaon,Sector 56,apartment,Individual,Poor,Medium,XLarge,1,0,0,0,0
3,1572.0,7.360739903058278,2.0,8.0,0.25,0,0,1,0,0,14172000.0,16.466778815529167,9015.27,1.417,0.97,9285.011128988448,9290.982232651693,25,0.312,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.67,35,11530.874778105072,24.11,13.78,16.72,5.02,23.38,5.41,Gurgaon,Sohna Road,apartment,Tier 1,Poor,Low,Large,1,0,0,0,0
3,1723.0,7.452402451223638,0.0,,,1,0,2,0,1,14270000.0,16.4736700595301,8282.07,1.427,0.971,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.65,46,11646.705001117241,36.57,5.68,6.1,7.88,7.27,0.78,Gurgaon,Ardee City,penthouse,Individual,Poor,Low,Large,0,0,1,0,0
1,500.0,6.2166061010848646,0.0,,,1,0,1,1,0,3787000.0,15.147084970945158,7574.0,0.379,0.888,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.42,55,10810.06286830001,26.76,50.16,74.8,31.91,70.0,0.49,Gurgaon,Ardee City,builder_floor,Tier 2,Poor,Medium,Micro,0,1,0,0,0
2,952.0,6.859614903654202,1.0,10.0,0.1,0,0,1,0,0,11186000.0,16.230173643761127,11750.0,1.119,1.0,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.92,55,10810.06286830001,-8.0,11.69,13.09,15.06,15.27,1.4,Gurgaon,Sector 48,apartment,Tier 2,Poor,Low,Standard,1,0,0,0,0
2,1114.0,7.016609683894219,3.0,15.0,0.2,0,0,2,0,1,14179000.0,16.46727262524653,12728.01,1.418,0.979,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.15,46,11646.705001117241,-10.43,36.44,75.57,4.93,28.29,9.67,Gurgaon,MG Road,apartment,Individual,Poor,Medium,Standard,1,0,0,0,0
2,1148.0,7.046647277848756,0.0,,,1,0,2,1,0,15947000.0,16.584781344437825,13891.11,1.595,0.868,16255.085463756648,15999.668115957773,30,0.855,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.92,55,10810.06286830001,-32.44,42.49,40.07,51.56,31.64,51.2,Gurgaon,Cyber City,apartment,Tier 2,Poor,Medium,Standard,1,0,0,0,0
1,465.0,6.144185634125646,,,,0,1,0,0,0,3902000.0,15.177000056443992,8391.4,0.39,1.155,7362.847680726007,7267.158671586716,29,0.03,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.67,35,11530.874778105072,58.67,11.38,13.55,9.44,17.27,2.16,Gurgaon,New Gurgaon Sector 82,apartment,Tier 1,Poor,Low,Micro,1,0,0,0,0
4,1944.0,7.573017256052546,0.0,,,1,0,0,0,0,30971000.0,17.248561873028603,15931.58,3.097,0.996,16255.085463756648,15999.668115957773,30,0.855,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.24,36,11000.572715809956,-31.24,14.49,15.55,22.68,17.0,1.3,Gurgaon,Cyber City,studio,Tier 1,Poor,Low,XLarge,0,0,0,1,0
3,1414.0,7.254884810077338,,,,0,1,1,1,0,16087000.0,16.593522112534437,11376.94,1.609,1.151,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.86,31,10995.311570656313,11.27,12.2,14.19,16.66,15.52,0.12,Gurgaon,Sector 57,villa,Tier 1,Poor,Low,Large,0,0,0,0,1
2,1004.0,6.912742820493176,2.0,8.0,0.25,0,0,2,1,0,10374000.0,16.15481333028831,10332.67,1.037,1.065,9575.35052908125,9705.902899056933,37,0.374,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.17,55,10810.06286830001,11.38,21.15,41.06,6.41,20.5,1.87,Gurgaon,Nirvana Country,apartment,Tier 2,Poor,Low,Standard,1,0,0,0,0
2,1035.0,6.943122422819428,2.0,8.0,0.25,0,0,2,0,0,9566000.0,16.073725807759274,9242.51,0.957,0.935,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.92,55,10810.06286830001,9.39,25.48,57.14,5.45,15.57,2.49,Gurgaon,Sector 57,penthouse,Tier 2,Poor,Low,Standard,0,0,1,0,0
2,1125.0,7.026426808699636,5.0,20.0,0.25,0,0,1,0,0,10325000.0,16.150078793663667,9177.78,1.032,1.072,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.39,41,10665.515724471146,24.56,28.08,25.89,64.78,23.22,1.3,Gurgaon,South City,apartment,Tier 1,Poor,Low,Standard,1,0,0,0,0
3,1643.0,7.404887575616125,5.0,20.0,0.25,0,0,0,1,1,28359000.0,17.160455033337804,17260.5,2.836,1.036,17055.57986586986,16661.004431314625,27,0.912,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.15,46,11646.705001117241,-30.1,42.06,89.0,6.76,32.35,7.37,Gurgaon,DLF Phase 5,builder_floor,Individual,Poor,Medium,Large,0,1,0,0,0
3,1629.0,7.396335293800808,,,,0,1,2,1,0,20757000.0,16.848394145325575,12742.17,2.076,1.103,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.25,42,10981.949143260465,-4.98,5.93,5.64,11.66,6.1,0.5,Gurgaon,Sector 56,penthouse,Tier 2,Poor,Low,Large,0,0,1,0,0
4,2011.0,7.60688453121963,3.0,15.0,0.2,0,0,0,0,0,22339000.0,16.92184463261082,11108.4,2.234,0.945,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.75,40,11155.323746176988,-5.06,12.53,11.82,26.13,12.01,0.82,Gurgaon,Sector 48,apartment,Tier 2,Poor,Low,XLarge,1,0,0,0,0
3,1729.0,7.455876687491824,0.0,,,1,0,2,0,0,15975000.0,16.58653562082568,9239.44,1.598,1.079,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99,47,12174.359670335367,42.18,21.33,41.73,5.91,21.06,1.38,Gurgaon,South City,villa,Tier 2,Poor,Low,Large,0,0,0,0,1
5,2603.0,7.86480400332846,7.0,12.0,0.5833333333333334,0,0,0,0,0,29051000.0,17.184563498499863,11160.58,2.905,1.052,10711.540784294795,10613.787837331445,34,0.593,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.74,47,12174.359670335367,14.7,7.64,9.04,5.32,12.01,2.05,Gurgaon,Udyog Vihar,apartment,Tier 2,Poor,Low,Luxury,1,0,0,0,0
4,2387.0,7.778211474512493,0.0,,,1,0,1,0,0,17071000.0,16.652891733941765,7151.65,1.707,0.984,7362.847680726007,7267.158671586716,29,0.03,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.24,37,10965.891705343245,50.9,10.48,12.45,8.59,15.95,2.08,Gurgaon,New Gurgaon Sector 82,apartment,Tier 2,Poor,Low,XLarge,1,0,0,0,0
2,1090.0,6.994849985833071,5.0,20.0,0.25,0,0,0,1,0,8026000.0,15.898196954404057,7363.3,0.803,0.863,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.42,55,10810.06286830001,26.76,36.62,21.82,70.0,18.96,51.2,Gurgaon,Ardee City,apartment,Tier 2,Poor,Medium,Standard,1,0,0,0,0
4,1876.0,7.537430036586509,10.0,14.0,0.7142857142857143,0,0,1,0,0,15167000.0,16.534632638966148,8084.75,1.517,1.113,7362.847680726007,7267.158671586716,29,0.03,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.24,37,10965.891705343245,50.9,3.58,3.87,4.53,4.77,0.62,Gurgaon,New Gurgaon Sector 82,apartment,Tier 2,Poor,Low,XLarge,1,0,0,0,0
2,1103.0,7.00669522683704,7.0,12.0,0.5833333333333334,0,0,1,0,0,10391000.0,16.156450701071908,9420.67,1.039,1.1,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.67,35,11530.874778105072,34.66,44.63,67.78,8.7,64.6,15.07,Gurgaon,South City,builder_floor,Tier 1,Poor,Medium,Standard,0,1,0,0,0
4,1995.0,7.59890045687141,,,,0,1,2,0,0,16288000.0,16.605939259727275,8164.41,1.629,0.953,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.75,42,10981.949143260465,28.25,35.36,29.12,80.0,36.23,0.56,Gurgaon,South City,studio,Tier 2,Poor,Medium,XLarge,0,0,0,1,0
2,1106.0,7.009408932708637,7.0,12.0,0.5833333333333334,0,0,2,1,0,15465000.0,16.554090028763444,13982.82,1.546,1.075,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75,40,11155.323746176988,-14.21,56.19,90.0,11.17,64.6,31.53,Gurgaon,MG Road,builder_floor,Tier 2,Poor,Medium,Standard,0,1,0,0,0
4,1842.0,7.519149957669823,10.0,14.0,0.7142857142857143,0,0,0,0,1,30944000.0,17.2476897095516,16799.13,3.094,1.008,17055.57986586986,16661.004431314625,27,0.912,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.15,46,11646.705001117241,-30.1,19.97,30.58,12.41,27.05,0.12,Gurgaon,DLF Phase 5,penthouse,Individual,Poor,Low,XLarge,0,0,1,0,0
4,1905.0,7.552762084214147,0.0,,,1,0,0,0,0,20947000.0,16.857506043727437,10995.8,2.095,1.113,10099.081475266092,9882.075471698114,37,0.522,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.27,47,10937.253284940389,10.68,23.64,49.52,6.4,18.1,2.54,Gurgaon,Sector 57,villa,Tier 2,Poor,Low,XLarge,0,0,0,0,1
4,2313.0,7.746732907753622,0.0,,,1,0,0,0,0,17447000.0,16.67467832937848,7543.02,1.745,0.884,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.11,31,10995.311570656313,28.93,38.39,31.42,70.0,12.62,51.2,Gurgaon,Ardee City,apartment,Tier 1,Poor,Medium,XLarge,1,0,0,0,0
3,1452.0,7.2813856635702825,3.0,15.0,0.2,0,0,1,0,0,15182000.0,16.535621139426322,10455.92,1.518,1.077,9575.35052908125,9705.902899056933,37,0.374,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,40,11155.323746176988,14.93,8.35,7.72,17.61,8.02,0.59,Gurgaon,Nirvana Country,apartment,Tier 2,Poor,Low,Large,1,0,0,0,0
2,1151.0,7.049254841255837,1.0,10.0,0.1,0,0,0,1,0,18602000.0,16.738779713542208,16161.6,1.86,0.97,17055.57986586986,16661.004431314625,27,0.912,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75,40,11155.323746176988,-33.05,41.97,48.0,52.38,17.83,51.2,Gurgaon,DLF Phase 5,apartment,Tier 2,Poor,Medium,Standard,1,0,0,0,0
1,492.0,6.20050917404269,7.0,12.0,0.5833333333333334,0,0,2,0,0,4333000.0,15.281770931509003,8806.91,0.433,0.948,9285.011128988448,9290.982232651693,25,0.312,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.27,47,10937.253284940389,17.72,47.07,90.0,6.26,47.17,12.63,Gurgaon,Sohna Road,builder_floor,Tier 2,Poor,Medium,Micro,0,1,0,0,0
2,1093.0,6.9975959829819265,5.0,20.0,0.25,0,0,1,0,0,12365000.0,16.330380539811085,11312.9,1.236,0.87,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.61,31,10995.311570656313,-15.44,6.38,5.57,14.64,5.68,0.41,Gurgaon,MG Road,studio,Tier 1,Poor,Low,Standard,0,0,0,1,0
2,1108.0,7.011213987350367,10.0,14.0,0.7142857142857143,0,0,1,0,0,12808000.0,16.365580611734888,11559.57,1.281,0.889,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.24,36,11000.572715809956,-15.4,15.78,15.35,29.2,18.13,0.2,Gurgaon,MG Road,apartment,Tier 1,Poor,Low,Standard,1,0,0,0,0
3,1581.0,7.366445148327599,10.0,14.0,0.7142857142857143,0,0,1,0,1,19548000.0,16.78838358852831,12364.33,1.955,1.052,11919.75221255961,11750.0,31,0.718,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.15,46,11646.705001117241,-0.88,56.23,90.0,37.2,64.6,5.69,Gurgaon,Sector 48,builder_floor,Individual,Poor,Medium,Large,0,1,0,0,0
2,992.0,6.900730664045173,10.0,14.0,0.7142857142857143,0,0,1,0,0,10293000.0,16.146974707662096,10376.01,1.029,0.898,11543.026856483424,11557.515845236969,30,0.657,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02,47,10937.253284940389,-5.37,53.01,73.01,77.36,45.95,2.5,Gurgaon,Sector 56,builder_floor,Tier 2,Poor,Medium,Standard,0,1,0,0,0
5,2409.0,7.787382026484701,5.0,20.0,0.25,0,0,2,1,0,24774000.0,17.025305314461182,10283.94,2.477,1.06,9575.35052908125,9705.902899056933,37,0.374,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.89,41,10665.515724471146,9.89,53.49,90.0,16.11,64.6,13.11,Gurgaon,Nirvana Country,builder_floor,Tier 1,Poor,Medium,XLarge,0,1,0,0,0
3,1365.0,7.2196420401307355,1.0,10.0,0.1,0,0,1,0,0,9338000.0,16.049602761602326,6841.03,0.934,0.864,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.24,37,10965.891705343245,38.54,61.72,90.0,19.13,64.6,51.2,Gurgaon,Palam Vihar,apartment,Tier 2,Poor,Medium,Large,1,0,0,0,0
4,1982.0,7.592366128519796,0.0,,,1,0,0,1,0,18506000.0,16.73360561582764,9337.03,1.851,0.918,10059.458033808372,10171.232876712329,37,0.448,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.74,47,12174.359670335367,19.69,23.53,58.73,2.58,8.78,1.32,Gurgaon,Sector 15,apartment,Tier 2,Poor,Low,XLarge,1,0,0,0,0
2,1096.0,7.00033446027523,3.0,15.0,0.2,0,0,1,1,0,8488000.0,15.954164077089333,7744.53,0.849,0.978,7933.282542532392,7915.270748323147,34,0.093,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.42,55,10810.06286830001,36.57,51.32,74.8,37.35,70.0,0.85,Gurgaon,Palam Vihar,apartment,Tier 2,Poor,Medium,Standard,1,0,0,0,0
4,2363.0,7.768110378525988,3.0,15.0,0.2,0,0,2,1,0,17208000.0,16.660885008042207,7282.27,1.721,0.85,8625.563963628789,8562.819783968163,45,0.242,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.25,40,11155.323746176988,30.28,13.4,15.93,12.35,19.73,2.13,Gurgaon,South City,apartment,Tier 2,Poor,Low,XLarge,1,0,0,0,0
4,2323.0,7.751045117971802,5.0,20.0,0.25,0,0,2,0,0,37358000.0,17.436057663469413,16081.79,3.736,0.888,18218.23667565825,18114.83870967742,31,0.97,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.17,35,11530.874778105072,-36.35,43.73,71.23,19.33,59.53,0.26,Gurgaon,Golf Course Road,apartment,Tier 1,Poor,Medium,XLarge,1,0,0,0,0
3,1695.0,7.4360278163518485,3.0,15.0,0.2,0,0,2,0,0,13824000.0,16.441916842363934,8155.75,1.382,0.956,8453.477181692593,8528.122020972354,35,0.162,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.99,47,12174.359670335367,42.76,30.8,23.45,80.0,25.6,0.95,Gurgaon,Ardee City,builder_floor,Tier 2,Poor,Low,Large,0,1,0,0,0
3,1705.0,7.441906728051625,10.0,14.0,0.7142857142857143,0,0,2,0,0,31377000.0,17.261585730274994,18402.93,3.138,1.016,18218.23667565825,18114.83870967742,31,0.97,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.49,47,12174.359670335367,-32.79,18.21,47.38,1.99,3.13,2.24,Gurgaon,Golf Course Road,apartment,Tier 2,Poor,Low,Large,1,0,0,0,0
3,1649.0,7.408530566894626,2.0,8.0,0.25,0,0,1,0,0,21258000.0,16.87224390011678,12891.45,2.126,0.991,13095.196359171217,13003.051470588234,38,0.787,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.61,31,10995.311570656313,-15.44,39.82,74.8,13.42,42.35,1.85,Gurgaon,MG Road,penthouse,Tier 1,Poor,Medium,Large,0,0,1,0,0
2,978.0,6.88653164253051,1.0,10.0,0.1,0,0,1,0,0,17223000.0,16.661756315879774,17610.43,1.722,1.057,17055.57986586986,16661.004431314625,27,0.912,inf,inf,inf,inf,inf,inf,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.74,37,10965.891705343245,-34.18,38.8,48.0,44.5,13.17,49.04,Gurgaon,DLF Phase 5,apartment,Tier 2,Poor,Medium,Standard,1,0,0,0,0
